customer_id,customer_type,risk_level,investment_horizon,account_open_date,portfolio_value,cash_balance
CUS001648,INDIVIDUAL,HIGH,SHORT,2021-12-20,98535000,50789651
CUS001649,INDIVIDUAL,MEDIUM,MEDIUM,2022-05-20,6384000,20432404
CUS001650,INDIVIDUAL,MEDIUM,MEDIUM,2020-04-17,370544000,230638578
CUS001651,INSTITUTION,LOW,LONG,2017-03-06,6997603000,5358171730
CUS001652,INDIVIDUAL,HIGH,LONG,2021-07-05,21717000,172754925
CUS001653,INDIVIDUAL,MEDIUM,SHORT,2020-08-21,71342000,162526173
CUS001654,INDIVIDUAL,MEDIUM,LONG,2016-11-17,142465000,137976364
CUS001655,INDIVIDUAL,MEDIUM,MEDIUM,2022-03-22,125220000,224723021
CUS001656,INDIVIDUAL,HIGH,MEDIUM,2019-08-09,258902000,152299388
CUS001657,INDIVIDUAL,HIGH,MEDIUM,2014-07-03,35891000,71189071
CUS001658,INDIVIDUAL,HIGH,MEDIUM,2021-01-05,40380000,42653761
CUS001659,INSTITUTION,MEDIUM,LONG,2019-04-24,5336884000,3989377727
CUS001660,INDIVIDUAL,HIGH,SHORT,2020-06-15,67561000,184606030
CUS001661,INDIVIDUAL,MEDIUM,MEDIUM,2018-02-07,53376000,93549388
CUS001662,INDIVIDUAL,LOW,LONG,2018-05-04,84695000,171934162
CUS001663,INDIVIDUAL,HIGH,SHORT,2020-11-13,274774000,89802309
CUS001664,INDIVIDUAL,MEDIUM,MEDIUM,2019-03-05,781102000,1030211921
CUS001665,INDIVIDUAL,MEDIUM,LONG,2021-11-01,292507000,64020239
CUS001666,INDIVIDUAL,LOW,LONG,2021-11-23,127659000,37111838
CUS001667,INDIVIDUAL,LOW,LONG,2022-03-02,23709000,67942695
CUS001668,INDIVIDUAL,MEDIUM,MEDIUM,2021-03-23,28415000,29155748
CUS001669,INDIVIDUAL,HIGH,MEDIUM,2018-08-20,284709000,859990582
CUS001670,INDIVIDUAL,MEDIUM,MEDIUM,2020-09-09,62770000,14322243
CUS001671,INDIVIDUAL,LOW,MEDIUM,2018-10-21,310631000,1057338274
CUS001672,INDIVIDUAL,MEDIUM,SHORT,2020-06-30,171880000,65388311
CUS001673,INDIVIDUAL,MEDIUM,MEDIUM,2018-12-05,572192000,122238952
CUS001674,INDIVIDUAL,MEDIUM,LONG,2022-06-15,162788000,109596852
CUS001675,INDIVIDUAL,MEDIUM,LONG,2016-03-14,77008000,113575620
CUS001676,INDIVIDUAL,HIGH,SHORT,2018-01-07,271836000,177679822
CUS001677,INDIVIDUAL,HIGH,MEDIUM,2021-02-25,525249000,1150519181
CUS001678,INDIVIDUAL,MEDIUM,MEDIUM,2019-06-28,162133000,448842238
CUS001679,INDIVIDUAL,HIGH,SHORT,2015-05-14,261246000,41838663
CUS001680,INDIVIDUAL,HIGH,SHORT,2019-07-02,30236000,12991746
CUS001681,INDIVIDUAL,HIGH,SHORT,2020-07-22,160591000,96444999
CUS001682,INDIVIDUAL,MEDIUM,SHORT,2021-09-21,88962000,21599316
CUS001683,INDIVIDUAL,MEDIUM,MEDIUM,2020-06-10,211112000,113955160
CUS001684,INDIVIDUAL,MEDIUM,MEDIUM,2020-11-02,397563000,327690801
CUS001685,INDIVIDUAL,MEDIUM,SHORT,2021-04-13,82116000,22084076
CUS001686,INDIVIDUAL,HIGH,SHORT,2018-07-22,208640000,119018238
CUS001687,INDIVIDUAL,MEDIUM,MEDIUM,2015-06-25,4335000,27184820
CUS001688,INDIVIDUAL,MEDIUM,SHORT,2021-08-12,392572000,355497514
CUS001689,INDIVIDUAL,MEDIUM,SHORT,2015-04-24,53559000,10076154
CUS001690,INDIVIDUAL,LOW,SHORT,2021-08-06,48456000,18053104
CUS001691,INSTITUTION,LOW,LONG,2021-06-23,3506518000,5224738018
CUS001692,INDIVIDUAL,MEDIUM,SHORT,2021-01-05,123036000,35078286
CUS001693,INDIVIDUAL,HIGH,SHORT,2016-08-11,16397000,23650463
CUS001694,INDIVIDUAL,LOW,LONG,2017-06-02,214185000,96134077
CUS001695,INDIVIDUAL,MEDIUM,SHORT,2022-03-16,24392000,25023653
CUS001696,INDIVIDUAL,MEDIUM,SHORT,2021-09-08,115138000,130276885
CUS001697,INDIVIDUAL,LOW,MEDIUM,2019-10-22,1439293000,1369664408
CUS001698,INDIVIDUAL,LOW,LONG,2016-06-26,482931000,181305419
CUS001699,INDIVIDUAL,LOW,SHORT,2021-07-06,329644000,1130169627
CUS001700,INDIVIDUAL,HIGH,SHORT,2021-09-09,15740000,75858035
CUS001701,INDIVIDUAL,LOW,MEDIUM,2019-05-27,79190000,93708917
CUS001702,INDIVIDUAL,LOW,MEDIUM,2016-09-16,201006000,67927800
CUS001703,INDIVIDUAL,LOW,LONG,2021-09-22,203347000,127121796
CUS001704,INDIVIDUAL,MEDIUM,SHORT,2020-10-29,95473000,198920436
CUS001705,INSTITUTION,MEDIUM,MEDIUM,2022-02-25,4185473000,10025819668
CUS001706,INDIVIDUAL,MEDIUM,SHORT,2022-09-05,92519000,35487202
CUS001707,INSTITUTION,MEDIUM,SHORT,2014-10-23,10745163000,2274180635
CUS001708,INDIVIDUAL,MEDIUM,SHORT,2022-09-16,543820000,370115725
CUS001709,INDIVIDUAL,MEDIUM,SHORT,2022-02-09,141089000,99757880
CUS001710,INDIVIDUAL,LOW,LONG,2020-08-31,13766000,6259043
CUS001711,INDIVIDUAL,MEDIUM,SHORT,2022-03-30,52851000,9619596
CUS001712,INDIVIDUAL,LOW,MEDIUM,2020-09-04,16012000,23889855
CUS001713,INDIVIDUAL,HIGH,SHORT,2022-08-31,130200000,519188200
CUS001714,INDIVIDUAL,HIGH,SHORT,2015-10-20,214969000,13392525
CUS001715,INSTITUTION,MEDIUM,SHORT,2016-10-06,2447722000,105513698
CUS001716,INDIVIDUAL,LOW,MEDIUM,2015-12-16,307608000,1458364812
CUS001717,INDIVIDUAL,LOW,LONG,2018-03-29,125022000,163154834
CUS001718,INDIVIDUAL,HIGH,MEDIUM,2017-06-27,0,1231138232
CUS001719,INDIVIDUAL,MEDIUM,MEDIUM,2021-08-24,44892000,76231832
CUS001720,INDIVIDUAL,HIGH,SHORT,2019-12-03,528756000,393645191
CUS001721,INDIVIDUAL,MEDIUM,MEDIUM,2022-06-28,29505000,81533454
CUS001722,INDIVIDUAL,HIGH,SHORT,2021-10-04,221371000,291284046
CUS001723,INDIVIDUAL,MEDIUM,LONG,2021-08-10,368550000,126956022
CUS001724,INDIVIDUAL,LOW,MEDIUM,2015-06-30,275949000,143334735
CUS001725,INDIVIDUAL,MEDIUM,MEDIUM,2022-11-01,66041000,49969566
CUS001726,INDIVIDUAL,HIGH,MEDIUM,2021-03-05,448773000,261697693
CUS001727,INDIVIDUAL,LOW,LONG,2022-04-12,130944000,169637442
CUS001728,INSTITUTION,LOW,SHORT,2021-03-26,16870484000,149772758416
CUS001729,INDIVIDUAL,HIGH,LONG,2022-10-20,32530000,331854096
CUS001730,INDIVIDUAL,HIGH,MEDIUM,2020-07-30,372334000,92074030
CUS001731,INDIVIDUAL,MEDIUM,SHORT,2014-08-12,84872000,202726029
CUS001732,INDIVIDUAL,HIGH,SHORT,2022-06-02,56205000,10247980
CUS001733,INDIVIDUAL,MEDIUM,MEDIUM,2022-06-15,146503000,34116636
CUS001734,INDIVIDUAL,HIGH,SHORT,2019-06-28,391638000,209421215
CUS001735,INDIVIDUAL,MEDIUM,SHORT,2021-11-18,188179000,18043846
CUS001736,INDIVIDUAL,MEDIUM,MEDIUM,2019-06-06,302088000,44180177
CUS001737,INSTITUTION,MEDIUM,MEDIUM,2022-04-20,7166565000,11991671325
CUS001738,INDIVIDUAL,HIGH,MEDIUM,2017-12-27,341370000,184116143
CUS001739,INDIVIDUAL,LOW,SHORT,2020-12-24,134639000,200371137
CUS001740,INDIVIDUAL,HIGH,MEDIUM,2020-10-30,263678000,221986665
CUS001741,INDIVIDUAL,MEDIUM,LONG,2019-02-22,160685000,179380406
CUS001742,INDIVIDUAL,HIGH,MEDIUM,2017-06-11,494495000,293493584
CUS001743,INDIVIDUAL,HIGH,SHORT,2019-09-16,293750000,115182090
CUS001744,INDIVIDUAL,MEDIUM,SHORT,2019-12-27,334638000,44320026
CUS001745,INDIVIDUAL,MEDIUM,MEDIUM,2020-06-12,136662000,219581383
CUS001746,INDIVIDUAL,MEDIUM,MEDIUM,2021-12-14,187062000,230576111
CUS001747,INDIVIDUAL,HIGH,SHORT,2021-06-23,42084000,7698203
CUS001748,INDIVIDUAL,MEDIUM,SHORT,2016-06-20,1306118000,72007067
CUS001749,INDIVIDUAL,HIGH,SHORT,2021-01-27,57583000,24792814
CUS001750,INDIVIDUAL,MEDIUM,SHORT,2019-07-24,22425000,91275388
CUS001751,INDIVIDUAL,HIGH,MEDIUM,2017-06-14,27968000,27669193
CUS001752,INDIVIDUAL,MEDIUM,MEDIUM,2022-06-17,44831000,145039409
CUS001753,INDIVIDUAL,HIGH,SHORT,2015-01-09,198464000,66539866
CUS001754,INDIVIDUAL,HIGH,MEDIUM,2021-09-28,8675000,13502985
CUS001755,INDIVIDUAL,MEDIUM,SHORT,2016-01-16,582244000,69982067
CUS001756,INDIVIDUAL,MEDIUM,MEDIUM,2020-04-14,577021000,542250056
CUS001757,INDIVIDUAL,LOW,LONG,2021-08-11,262744000,190418917
CUS001758,INDIVIDUAL,HIGH,SHORT,2021-04-14,54698000,45527960
CUS001759,INDIVIDUAL,MEDIUM,SHORT,2014-08-05,49592000,13882098
CUS001760,INDIVIDUAL,LOW,LONG,2019-10-17,252723000,35378787
CUS001761,INDIVIDUAL,MEDIUM,SHORT,2015-01-09,353543000,1381178239
CUS001762,INDIVIDUAL,LOW,SHORT,2019-07-09,417652000,167824334
CUS001763,INDIVIDUAL,MEDIUM,SHORT,2022-04-05,40654000,185915902
CUS001764,INDIVIDUAL,HIGH,LONG,2021-02-23,85415000,83493714
CUS001765,INDIVIDUAL,HIGH,SHORT,2016-10-01,175139000,43275132
CUS001766,INDIVIDUAL,HIGH,SHORT,2020-07-24,432712000,62710655
CUS001767,INDIVIDUAL,HIGH,SHORT,2019-03-08,102934000,26545291
CUS001768,INDIVIDUAL,MEDIUM,MEDIUM,2019-04-17,83783000,5198767
CUS001769,INDIVIDUAL,HIGH,SHORT,2021-10-13,118584000,62489421
CUS001770,INSTITUTION,LOW,LONG,2020-02-05,4650559000,457732038
CUS001771,INDIVIDUAL,MEDIUM,MEDIUM,2021-11-16,21776000,13793166
CUS001772,INDIVIDUAL,MEDIUM,MEDIUM,2020-08-21,75684000,163900406
CUS001773,INDIVIDUAL,HIGH,SHORT,2021-11-18,9976000,41194560
CUS001774,INDIVIDUAL,HIGH,LONG,2021-12-13,5167000,26923778
CUS001775,INDIVIDUAL,HIGH,SHORT,2021-02-04,160106000,81569953
CUS001776,INSTITUTION,LOW,MEDIUM,2021-11-26,2739095000,2973782119
CUS001777,INDIVIDUAL,HIGH,SHORT,2014-02-15,59695000,78986513
CUS001778,INDIVIDUAL,HIGH,MEDIUM,2022-01-21,14381000,10970259
CUS001779,INDIVIDUAL,MEDIUM,SHORT,2021-10-26,174769000,78182417
CUS001780,INDIVIDUAL,MEDIUM,MEDIUM,2021-12-06,68957000,45393411
CUS001781,INDIVIDUAL,MEDIUM,SHORT,2019-01-14,82679000,24472505
CUS001782,INDIVIDUAL,HIGH,SHORT,2020-05-15,57145000,84718144
CUS001783,INDIVIDUAL,LOW,MEDIUM,2016-08-21,286054000,58337267
CUS001784,INDIVIDUAL,HIGH,SHORT,2021-04-05,38046000,34112277
CUS001785,INDIVIDUAL,HIGH,SHORT,2020-08-21,135885000,21478909
CUS001786,INDIVIDUAL,HIGH,SHORT,2017-05-18,109237000,68286717
CUS001787,INDIVIDUAL,MEDIUM,SHORT,2018-05-24,269521000,171510792
CUS001788,INDIVIDUAL,HIGH,SHORT,2021-05-21,221411000,315212413
CUS001789,INDIVIDUAL,HIGH,SHORT,2021-08-11,5085000,118361497
CUS001790,INDIVIDUAL,HIGH,MEDIUM,2015-09-23,243652000,135987728
CUS001791,INDIVIDUAL,LOW,LONG,2022-01-27,66159000,279166175
CUS001792,INDIVIDUAL,MEDIUM,LONG,2020-06-19,143463000,125418540
CUS001793,INDIVIDUAL,LOW,LONG,2021-12-22,81728000,79575799
CUS001794,INDIVIDUAL,HIGH,SHORT,2021-09-17,371765000,230816495
CUS001795,INDIVIDUAL,HIGH,SHORT,2016-06-23,16092000,52073338
CUS001796,INDIVIDUAL,MEDIUM,MEDIUM,2019-08-21,8024000,102440033
CUS001797,INDIVIDUAL,LOW,LONG,2020-07-01,521109000,66910229
CUS001798,INDIVIDUAL,MEDIUM,MEDIUM,2021-11-17,74365000,95127284
CUS001799,INDIVIDUAL,MEDIUM,SHORT,2017-12-20,125725000,24924979
CUS001800,INDIVIDUAL,MEDIUM,MEDIUM,2015-06-30,237722000,7344936556
CUS001801,INDIVIDUAL,LOW,LONG,2020-05-28,65011000,113670717
CUS001802,INDIVIDUAL,HIGH,MEDIUM,2020-06-15,393433000,352418212
CUS001803,INDIVIDUAL,MEDIUM,SHORT,2018-05-11,158173000,8697904
CUS001804,INDIVIDUAL,MEDIUM,SHORT,2020-11-27,2225726000,1180799229
CUS001805,INDIVIDUAL,HIGH,SHORT,2016-07-18,103454000,94353190
CUS001806,INDIVIDUAL,MEDIUM,LONG,2014-04-02,330326000,1121582261
CUS001807,INDIVIDUAL,MEDIUM,MEDIUM,2019-02-28,366174000,791435872
CUS001808,INSTITUTION,LOW,SHORT,2021-08-11,7592701000,1360386542
CUS001809,INDIVIDUAL,MEDIUM,MEDIUM,2014-11-08,524688000,195877269
CUS001810,INDIVIDUAL,LOW,MEDIUM,2020-02-27,49236000,72188903
CUS001811,INDIVIDUAL,HIGH,SHORT,2018-01-18,565388000,35308256
CUS001812,INDIVIDUAL,HIGH,SHORT,2021-03-16,900361000,3699966386
CUS001813,INDIVIDUAL,MEDIUM,MEDIUM,2019-04-16,136055000,211060457
CUS001814,INSTITUTION,LOW,LONG,2021-02-01,9327258000,16117819248
CUS001815,INDIVIDUAL,MEDIUM,MEDIUM,2021-03-03,70718000,122052832
CUS001816,INDIVIDUAL,MEDIUM,MEDIUM,2019-05-21,148808000,126820267
CUS001817,INDIVIDUAL,MEDIUM,MEDIUM,2022-06-21,5182000,23010494
CUS001818,INDIVIDUAL,MEDIUM,MEDIUM,2021-11-24,15218000,125513258
CUS001819,INDIVIDUAL,MEDIUM,LONG,2019-08-08,25237000,76236198
CUS001820,INDIVIDUAL,MEDIUM,MEDIUM,2017-07-04,665940000,380204168
CUS001821,INDIVIDUAL,MEDIUM,MEDIUM,2022-03-24,264108000,445054314
CUS001822,INDIVIDUAL,HIGH,SHORT,2020-07-31,105614000,87188146
CUS001823,INSTITUTION,MEDIUM,MEDIUM,2022-10-13,4399320000,6784064450
CUS001824,INDIVIDUAL,HIGH,MEDIUM,2019-03-28,153122000,255467782
CUS001825,INDIVIDUAL,MEDIUM,SHORT,2022-05-12,363436000,1419105916
CUS001826,INDIVIDUAL,HIGH,SHORT,2019-05-09,456709000,21077212
CUS001827,INDIVIDUAL,LOW,MEDIUM,2016-04-25,847314000,13684516
CUS001828,INDIVIDUAL,MEDIUM,MEDIUM,2019-07-19,155388000,35799411
CUS001829,INDIVIDUAL,LOW,SHORT,2022-07-07,119712000,33555143
CUS001830,INDIVIDUAL,MEDIUM,SHORT,2019-08-07,643904000,897873146
CUS001831,INDIVIDUAL,HIGH,MEDIUM,2015-04-02,500958000,52644384
CUS001832,INDIVIDUAL,LOW,LONG,2018-07-25,64123000,27260998
CUS001833,INDIVIDUAL,MEDIUM,LONG,2021-12-15,81651000,39368795
CUS001834,INSTITUTION,LOW,LONG,2020-12-15,19633466000,15598826906
CUS001835,INSTITUTION,MEDIUM,LONG,2015-03-10,12275434000,163144027664
CUS001836,INDIVIDUAL,HIGH,MEDIUM,2021-06-02,17800000,98250402
CUS001837,INDIVIDUAL,HIGH,SHORT,2020-07-10,64281000,14876106
CUS001838,INDIVIDUAL,HIGH,MEDIUM,2022-05-10,112402000,53697055
CUS001839,INDIVIDUAL,HIGH,MEDIUM,2021-06-21,10272000,154225672
CUS001840,INDIVIDUAL,HIGH,MEDIUM,2019-08-07,176844000,56510950
CUS001841,INDIVIDUAL,LOW,LONG,2021-05-11,43360000,30912607
CUS001842,INDIVIDUAL,MEDIUM,MEDIUM,2017-07-22,150458000,32191379
CUS001843,INDIVIDUAL,MEDIUM,SHORT,2021-11-10,77203000,133831820
CUS001844,INDIVIDUAL,MEDIUM,MEDIUM,2022-07-08,195186000,824206297
CUS001845,INDIVIDUAL,HIGH,MEDIUM,2021-09-10,44049000,12880525
CUS001846,INDIVIDUAL,LOW,MEDIUM,2020-10-13,371110000,482125610
CUS001847,INDIVIDUAL,HIGH,MEDIUM,2022-04-19,24572000,5147488
CUS001848,INDIVIDUAL,LOW,SHORT,2021-01-14,37301000,48684907
CUS001849,INDIVIDUAL,LOW,MEDIUM,2016-07-25,1536970000,4523765294
CUS001850,INDIVIDUAL,LOW,LONG,2022-07-19,322164000,71263461
CUS001851,INSTITUTION,LOW,SHORT,2015-05-29,5832725000,6587133138
CUS001852,INDIVIDUAL,HIGH,MEDIUM,2020-08-06,58264000,4231201
CUS001853,INSTITUTION,HIGH,SHORT,2022-01-11,3464828000,941564404
CUS001854,INDIVIDUAL,MEDIUM,MEDIUM,2020-05-04,873470000,360340637
CUS001855,INDIVIDUAL,LOW,MEDIUM,2021-03-29,26792000,11899782
CUS001856,INDIVIDUAL,HIGH,SHORT,2022-07-01,109888000,225929552
CUS001857,INDIVIDUAL,HIGH,SHORT,2022-09-15,61709000,29424776
CUS001858,INDIVIDUAL,HIGH,SHORT,2022-08-01,42310000,45237080
CUS001859,INDIVIDUAL,HIGH,SHORT,2022-03-17,16561000,12930210
CUS001860,INDIVIDUAL,MEDIUM,LONG,2020-05-21,778116000,413795115
CUS001861,INDIVIDUAL,LOW,MEDIUM,2021-11-11,55567000,31573739
CUS001862,INDIVIDUAL,MEDIUM,SHORT,2019-01-15,250385000,329589709
CUS001863,INDIVIDUAL,HIGH,MEDIUM,2020-02-28,519928000,357732967
CUS001864,INDIVIDUAL,MEDIUM,MEDIUM,2014-07-24,35140000,731017531
CUS001865,INDIVIDUAL,MEDIUM,LONG,2022-04-14,54042000,48676845
CUS001866,INSTITUTION,MEDIUM,MEDIUM,2020-08-25,3012504000,127234378
CUS001867,INDIVIDUAL,LOW,MEDIUM,2020-06-15,117566000,20455902
CUS001868,INDIVIDUAL,LOW,LONG,2018-12-14,18122000,50167605
CUS001869,INDIVIDUAL,HIGH,SHORT,2017-07-01,89928000,86544801
CUS001870,INDIVIDUAL,MEDIUM,SHORT,2021-10-08,87173000,17720716
CUS001871,INDIVIDUAL,HIGH,SHORT,2014-11-27,100676000,8682029
CUS001872,INDIVIDUAL,LOW,LONG,2022-02-11,141811000,14646883
CUS001873,INDIVIDUAL,MEDIUM,MEDIUM,2020-09-30,264884000,112900498
CUS001874,INDIVIDUAL,HIGH,SHORT,2016-02-17,16597000,102976895
CUS001875,INDIVIDUAL,MEDIUM,LONG,2022-01-13,231509000,36900544
CUS001876,INDIVIDUAL,HIGH,SHORT,2018-08-04,153977000,13660411
CUS001877,INDIVIDUAL,HIGH,SHORT,2018-07-22,90461000,46550042
CUS001878,INDIVIDUAL,MEDIUM,MEDIUM,2015-11-06,17772000,34622837
CUS001879,INDIVIDUAL,MEDIUM,MEDIUM,2021-03-17,460070000,3259594894
CUS001880,INDIVIDUAL,LOW,MEDIUM,2021-07-08,137321000,13945334
CUS001881,INDIVIDUAL,MEDIUM,MEDIUM,2020-05-06,1082352000,1117451733
CUS001882,INDIVIDUAL,LOW,MEDIUM,2019-12-05,299637000,78831331
CUS001883,INDIVIDUAL,HIGH,SHORT,2020-11-27,154017000,58384669
CUS001884,INDIVIDUAL,HIGH,MEDIUM,2017-11-12,151312000,188720330
CUS001885,INDIVIDUAL,MEDIUM,MEDIUM,2018-06-22,522437000,776173084
CUS001886,INDIVIDUAL,MEDIUM,MEDIUM,2019-01-10,223009000,103921011
CUS001887,INDIVIDUAL,HIGH,SHORT,2022-08-15,0,19674372
CUS001888,INDIVIDUAL,MEDIUM,MEDIUM,2022-01-07,44149000,117730645
CUS001889,INDIVIDUAL,MEDIUM,MEDIUM,2020-02-17,46686000,145667144
CUS001890,INDIVIDUAL,MEDIUM,MEDIUM,2017-10-27,34269000,13091342
CUS001891,INDIVIDUAL,HIGH,SHORT,2015-07-08,250185000,94287210
CUS001892,INDIVIDUAL,MEDIUM,SHORT,2021-03-03,20330000,121784659
CUS001893,INDIVIDUAL,MEDIUM,MEDIUM,2015-02-03,53945000,47222317
CUS001894,INDIVIDUAL,LOW,LONG,2018-04-20,0,462251901
CUS001895,INDIVIDUAL,HIGH,SHORT,2022-03-31,314528000,307322948
CUS001896,INDIVIDUAL,HIGH,SHORT,2021-05-04,16693000,51038556
CUS001897,INSTITUTION,LOW,LONG,2021-10-15,2264347000,69435733
CUS001898,INDIVIDUAL,HIGH,MEDIUM,2016-07-22,50290000,19602005
CUS001899,INDIVIDUAL,LOW,MEDIUM,2015-07-27,83399000,145592756
CUS001900,INDIVIDUAL,HIGH,MEDIUM,2018-01-30,144032000,108591448
CUS001901,INDIVIDUAL,HIGH,MEDIUM,2020-11-11,619538000,81526565
CUS001902,INDIVIDUAL,MEDIUM,LONG,2022-06-22,160435000,93044359
CUS001903,INDIVIDUAL,HIGH,SHORT,2021-12-31,11306000,48785867
CUS001904,INDIVIDUAL,MEDIUM,MEDIUM,2014-09-07,16554000,10342644
CUS001905,INDIVIDUAL,MEDIUM,MEDIUM,2022-08-02,72909000,73117026
CUS001906,INDIVIDUAL,MEDIUM,SHORT,2020-07-16,249912000,173812307
CUS001907,INDIVIDUAL,MEDIUM,SHORT,2015-09-28,96019000,7838030
CUS001908,INDIVIDUAL,MEDIUM,SHORT,2022-10-31,703957000,195796693
CUS001909,INDIVIDUAL,MEDIUM,MEDIUM,2021-05-24,17025000,147340579
CUS001910,INDIVIDUAL,HIGH,SHORT,2022-03-11,369037000,96757783
CUS001911,INDIVIDUAL,MEDIUM,MEDIUM,2015-10-09,85801000,305712506
CUS001912,INDIVIDUAL,MEDIUM,MEDIUM,2020-02-10,241493000,341348049
CUS001913,INDIVIDUAL,HIGH,SHORT,2022-10-19,8873000,7287335
CUS001914,INDIVIDUAL,MEDIUM,SHORT,2020-07-30,53184000,112037026
CUS001915,INDIVIDUAL,MEDIUM,SHORT,2021-09-28,130720000,151700224
CUS001916,INDIVIDUAL,HIGH,SHORT,2016-12-15,27305000,34427622
CUS001917,INDIVIDUAL,MEDIUM,MEDIUM,2020-06-05,201978000,50837136
CUS001918,INDIVIDUAL,MEDIUM,MEDIUM,2021-11-18,12091000,26283991
CUS001919,INDIVIDUAL,MEDIUM,MEDIUM,2022-07-28,11088000,12866953
CUS001920,INDIVIDUAL,HIGH,SHORT,2022-04-28,20791000,91105513
CUS001921,INDIVIDUAL,MEDIUM,MEDIUM,2019-09-04,369228000,210219088
CUS001922,INDIVIDUAL,MEDIUM,SHORT,2019-01-30,914637000,965090767
CUS001923,INDIVIDUAL,HIGH,SHORT,2022-08-31,38524000,56395204
CUS001924,INDIVIDUAL,HIGH,MEDIUM,2021-11-09,305904000,70686591
CUS001925,INDIVIDUAL,LOW,LONG,2017-10-20,8040000,25650599
CUS001926,INDIVIDUAL,HIGH,MEDIUM,2021-03-18,7781000,90619364
CUS001927,INDIVIDUAL,HIGH,SHORT,2020-09-07,235957000,213679241
CUS001928,INDIVIDUAL,HIGH,MEDIUM,2022-03-10,1099853000,202447783
CUS001929,INDIVIDUAL,HIGH,SHORT,2021-02-19,233552000,88311030
CUS001930,INDIVIDUAL,HIGH,SHORT,2022-06-09,295648000,151712732
CUS001931,INDIVIDUAL,HIGH,LONG,2014-02-10,209245000,1368015623
CUS001932,INDIVIDUAL,HIGH,SHORT,2018-08-09,206942000,575567705
CUS001933,INDIVIDUAL,HIGH,SHORT,2020-03-30,1000660000,292844993
CUS001934,INDIVIDUAL,LOW,MEDIUM,2021-02-24,10207000,74411947
CUS001935,INDIVIDUAL,MEDIUM,SHORT,2018-04-03,447526000,335432504
CUS001936,INDIVIDUAL,LOW,MEDIUM,2015-05-01,222925000,11597411
CUS001937,INDIVIDUAL,HIGH,LONG,2017-07-03,670937000,2130834190
CUS001938,INDIVIDUAL,HIGH,SHORT,2021-07-08,51209000,7690156
CUS001939,INDIVIDUAL,LOW,SHORT,2017-03-30,27600000,89630819
CUS001940,INDIVIDUAL,HIGH,LONG,2019-07-24,59422000,503428282
CUS001941,INDIVIDUAL,MEDIUM,LONG,2020-08-17,125346000,75189572
CUS001942,INDIVIDUAL,LOW,LONG,2021-07-27,222572000,169453693
CUS001943,INDIVIDUAL,MEDIUM,MEDIUM,2020-12-09,35066000,161178238
CUS001944,INSTITUTION,MEDIUM,SHORT,2016-11-20,6072822000,1671296822
CUS001945,INDIVIDUAL,HIGH,SHORT,2020-04-14,117607000,171494613
CUS001946,INDIVIDUAL,LOW,LONG,2020-04-10,489562000,1451935758
CUS001947,INDIVIDUAL,HIGH,MEDIUM,2021-01-29,154779000,79317341
CUS001948,INDIVIDUAL,LOW,SHORT,2020-12-04,330710000,49244721
CUS001949,INDIVIDUAL,HIGH,SHORT,2020-09-01,32403000,6921876
CUS001950,INDIVIDUAL,HIGH,MEDIUM,2021-06-04,143137000,11803311
CUS001951,INDIVIDUAL,HIGH,LONG,2021-10-19,19973000,58641526
CUS001952,INDIVIDUAL,MEDIUM,SHORT,2019-04-01,100232000,117970117
CUS001953,INDIVIDUAL,MEDIUM,LONG,2017-12-22,67709000,215998272
CUS001954,INSTITUTION,LOW,MEDIUM,2021-02-22,3017744000,29536380
CUS001955,INDIVIDUAL,MEDIUM,MEDIUM,2021-02-08,150291000,57095430
CUS001956,INDIVIDUAL,MEDIUM,LONG,2020-12-25,41535000,82208037
CUS001957,INDIVIDUAL,MEDIUM,SHORT,2022-06-15,54974000,89604986
CUS001958,INDIVIDUAL,MEDIUM,SHORT,2021-12-02,64576000,51944562
CUS001959,INDIVIDUAL,HIGH,SHORT,2021-01-27,38400000,37346691
CUS001960,INDIVIDUAL,HIGH,SHORT,2021-05-28,7368000,197110974
CUS001961,INDIVIDUAL,HIGH,SHORT,2021-04-27,16055000,24831742
CUS001962,INDIVIDUAL,MEDIUM,MEDIUM,2020-09-04,72002000,238861496
CUS001963,INDIVIDUAL,MEDIUM,SHORT,2022-06-30,4660000,77484735
CUS001964,INDIVIDUAL,MEDIUM,SHORT,2019-05-23,157734000,104129814
CUS001965,INDIVIDUAL,LOW,MEDIUM,2016-06-16,7553000,150221735
CUS001966,INDIVIDUAL,MEDIUM,SHORT,2022-09-05,79537000,57755615
CUS001967,INDIVIDUAL,MEDIUM,MEDIUM,2022-05-20,50001000,58614085
CUS001968,INDIVIDUAL,MEDIUM,MEDIUM,2022-04-19,183210000,101937219
CUS001969,INDIVIDUAL,MEDIUM,SHORT,2015-06-19,1761091000,976720654
CUS001970,INDIVIDUAL,LOW,MEDIUM,2020-12-04,329481000,217807834
CUS001971,INDIVIDUAL,MEDIUM,LONG,2022-09-16,81777000,7342900
CUS001972,INDIVIDUAL,HIGH,MEDIUM,2016-12-12,232551000,53297799
CUS001973,INDIVIDUAL,MEDIUM,SHORT,2017-01-11,67983000,56895543
CUS001974,INSTITUTION,HIGH,SHORT,2020-06-30,7741826000,815877979
CUS001975,INDIVIDUAL,MEDIUM,LONG,2016-03-11,38312000,143923741
CUS001976,INDIVIDUAL,HIGH,SHORT,2019-01-15,467718000,570624878
