snapshot_date,customer_id,stock_code,quantity,avg_cost,market_value
2020-03-31,CUS000218,PAC,600,11907.83,4806000
2020-03-31,CUS000218,REE,700,15843.73,8841000
2020-03-31,CUS000218,CTR,500,20881.28,5785000
2020-03-31,CUS000218,MBB,2000,5057.57,6320000
2020-03-31,CUS000218,PXL,1300,7631.43,9750000
2020-03-31,CUS000218,SKG,1300,5027.53,6500000
2020-03-31,CUS000220,VNP,200,4346.51,628000
2020-03-31,CUS000220,DLG,300,2093.14,417000
2020-03-31,CUS000220,GEG,1700,14922.35,21607000
2020-03-31,CUS000220,PC1,1300,4406.6,5213000
2020-03-31,CUS000223,PPC,500,14601.87,5705000
2020-03-31,CUS000223,VJC,800,100129.97,59808000
2020-03-31,CUS000223,HII,2200,5678.51,15114000
2020-03-31,CUS000223,ACB,4400,5948.91,19492000
2020-03-31,CUS000226,AST,700,56734.97,20755000
2020-03-31,CUS000226,NVB,3900,7307.7,24648000
2020-03-31,CUS000226,NKG,8700,4266.39,17748000
2020-03-31,CUS000227,C69,2200,5120.85,8800000
2020-03-31,CUS000227,MWG,100,33239.79,1830000
2020-03-31,CUS000228,CSC,700,16935.37,7273000
2020-03-31,CUS000228,FIT,900,9293.92,3996000
2020-03-31,CUS000229,CTG,9500,10561.71,73720000
2020-03-31,CUS000229,BVH,4600,47553.4,144992000
2020-03-31,CUS000231,CTR,2000,19499.21,23140000
2020-03-31,CUS000239,TV4,900,14479.33,5904000
2020-03-31,CUS000239,IJC,1800,6930.38,6516000
2020-03-31,CUS000239,VIC,3800,49207.91,140828000
2020-03-31,CUS000239,VJC,400,98958.21,29904000
2020-03-31,CUS000239,EVF,4900,4697.03,21609000
2020-03-31,CUS000240,SHB,78100,2353.5,374880000
2020-03-31,CUS000240,PXL,25300,8312.45,189750000
2020-03-31,CUS000240,NVB,85900,7040.94,542888000
2020-03-31,CUS000241,SBT,100,11557.31,894000
2020-03-31,CUS000241,LMH,200,15272.88,214000
2020-03-31,CUS000241,FPT,300,18297.4,3999000
2020-03-31,CUS000241,STB,300,10125.17,2190000
2020-03-31,CUS000241,NVL,200,29113.6,5388000
2020-03-31,CUS000241,NBB,300,16254.34,4854000
2020-03-31,CUS000241,DXG,900,6259.38,4140000
2020-03-31,CUS000242,TVC,3800,9794.67,76608000
2020-03-31,CUS000242,TPB,9100,6515.58,44226000
2020-03-31,CUS000242,EVF,1600,4462.12,7056000
2020-03-31,CUS000242,GEX,2900,8753.11,18183000
2020-03-31,CUS000242,DTD,2600,4793.9,8918000
2020-03-31,CUS000242,NT2,600,15953.9,6456000
2020-03-31,CUS000242,BSR,3600,4606.9,9756000
2020-03-31,CUS000242,DCL,100,29063.53,1800000
2020-03-31,CUS000242,TCH,400,20731.05,3076000
2020-03-31,CUS000242,VCB,200,38738.02,5320000
2020-03-31,CUS000242,DRC,1200,11897.82,9192000
2020-03-31,CUS000245,SJS,45500,7796.25,258440000
2020-03-31,CUS000245,SRC,900,10886.31,8325000
2020-03-31,CUS000245,CVT,6100,17616.38,80581000
2020-03-31,CUS000245,VEF,300,64827.1,10443000
2020-03-31,CUS000245,MBB,31700,4827.23,100172000
2020-03-31,CUS000245,HSG,85600,4139.73,198592000
2020-03-31,CUS000245,IDI,13000,4947.41,28730000
2020-03-31,CUS000245,VCR,8200,24982.84,56498000
2020-03-31,CUS000245,PHC,900,7110.65,5481000
2020-03-31,CUS000245,VRG,10500,9273.89,57540000
2020-03-31,CUS000245,NTC,1200,90375.36,84984000
2020-03-31,CUS000245,SHI,34200,5297.94,168948000
2020-03-31,CUS000245,TIP,3200,21622.38,26016000
2020-03-31,CUS000245,NDN,11100,9434.13,75369000
2020-03-31,CUS000245,DRC,5500,10946.4,42130000
2020-03-31,CUS000245,DAH,1200,13480.19,11040000
2020-03-31,CUS000245,SAS,300,28572.79,4614000
2020-03-31,CUS000245,HTM,1400,17389.95,14476000
2020-03-31,CUS000245,SMB,800,19759.6,12520000
2020-03-31,CUS000245,BID,5100,21024.17,82110000
2020-03-31,CUS000245,HDC,9400,6229.33,40044000
2020-03-31,CUS000245,BCC,3100,5868.79,12927000
2020-03-31,CUS000245,VRC,5400,17936.87,23382000
2020-03-31,CUS000245,STB,3400,9874.79,24820000
2020-03-31,CUS000245,VCG,6100,14201.27,79300000
2020-03-31,CUS000245,NKG,45100,3925.88,92004000
2020-03-31,CUS000245,MPC,5000,7791.67,34850000
2020-03-31,CUS000245,HDB,36000,5888.82,126720000
2020-03-31,CUS000245,HHS,62600,3585.37,128956000
2020-03-31,CUS000245,SHB,30000,4116.16,144000000
2020-03-31,CUS000247,SAM,1000,7381.06,7580000
2020-03-31,CUS000247,SCR,1700,4677.01,5644000
2020-03-31,CUS000247,IDJ,1000,6469.69,6300000
2020-03-31,CUS000248,VJC,700,105665.92,52332000
2020-03-31,CUS000248,SCS,1100,38816.32,35024000
2020-03-31,CUS000248,PC1,2500,6369.54,10025000
2020-03-31,CUS000249,DCM,25000,5378.06,88250000
2020-03-31,CUS000249,YBM,4400,7040.55,8492000
2020-03-31,CUS000249,PLX,500,48522.68,14860000
2020-03-31,CUS000249,PHR,2400,27661.43,31632000
2020-03-31,CUS000249,FIT,6900,4897.34,30636000
2020-03-31,CUS000249,TCH,1000,18852.24,7690000
2020-03-31,CUS000253,HQC,84300,1418.7,84300000
2020-03-31,CUS000253,VEF,400,61052.27,13924000
2020-03-31,CUS000253,VPI,7900,19391.7,158948000
2020-03-31,CUS000253,PVS,62800,11616.54,370520000
2020-03-31,CUS000253,PPC,4100,10930.68,46781000
2020-03-31,CUS000253,TCM,69600,11374.25,363312000
2020-03-31,CUS000253,HVN,47200,24914.56,522976000
2020-03-31,CUS000253,VGC,23500,14199.07,235470000
2020-03-31,CUS000253,PXL,76400,5368.72,573000000
2020-03-31,CUS000253,FCN,12800,10642.19,74368000
2020-03-31,CUS000253,STK,4700,8572.84,26179000
2020-03-31,CUS000253,OIL,14600,12766.95,80154000
2020-03-31,CUS000253,SKG,9800,8754.54,49000000
2020-03-31,CUS000253,HNG,10700,15543.28,130540000
2020-03-31,CUS000253,PXS,21600,5704.37,53568000
2020-03-31,CUS000253,SBS,18500,1662.49,16650000
2020-03-31,CUS000253,SHB,190100,3303.41,912480000
2020-03-31,CUS000253,VNM,17600,68894.04,950576000
2020-03-31,CUS000253,MSH,2000,14627.96,13360000
2020-03-31,CUS000253,PVT,19400,8250.5,76242000
2020-03-31,CUS000253,BCM,300,22764.1,4587000
2020-03-31,CUS000253,CII,9400,15993.95,124738000
2020-03-31,CUS000253,NDN,62100,8596.64,421659000
2020-03-31,CUS000253,CCL,27700,4256.38,63710000
2020-03-31,CUS000253,HBC,4300,11907.83,22231000
2020-03-31,CUS000253,PNJ,8300,35773.58,168822000
2020-03-31,CUS000253,FIR,4400,9707.72,42108000
2020-03-31,CUS000253,GMD,4000,17516.24,41120000
2020-03-31,CUS000253,CSV,2500,6069.09,12875000
2020-03-31,CUS000253,VRE,70100,32003.97,1296149000
2020-03-31,CUS000253,VGI,1200,25468.15,22164000
2020-03-31,CUS000253,TNA,25000,18978.42,253500000
2020-03-31,CUS000253,DLG,273100,1909.0,379609000
2020-03-31,CUS000253,BID,7800,26870.24,125580000
2020-03-31,CUS000253,CSC,2800,15152.69,29092000
2020-03-31,CUS000253,CTR,34400,19182.22,398008000
2020-03-31,CUS000253,DPG,19600,11136.68,158956000
2020-03-31,CUS000253,STB,15800,10055.06,115340000
2020-03-31,CUS000254,STB,4600,11017.55,33580000
2020-03-31,CUS000254,VJC,1500,101646.24,112140000
2020-03-31,CUS000254,TDH,3800,8512.75,18354000
2020-03-31,CUS000254,GMD,300,16154.19,3084000
2020-03-31,CUS000254,PXL,3600,7671.49,27000000
2020-03-31,CUS000254,HAH,5700,2793.83,12711000
2020-03-31,CUS000254,ANV,3900,6773.99,19110000
2020-03-31,CUS000254,PVS,5400,7030.53,31860000
2020-03-31,CUS000254,VTD,800,25257.83,20600000
2020-03-31,CUS000256,CMX,3700,16145.36,28194000
2020-03-31,CUS000256,VTK,1400,10365.52,6790000
2020-03-31,CUS000256,HDC,17300,6379.56,73698000
2020-03-31,CUS000256,CTI,4800,15953.9,75360000
2020-03-31,CUS000256,DXG,8100,8502.74,37260000
2020-03-31,CUS000256,FIT,2700,8512.75,11988000
2020-03-31,CUS000256,SHB,4600,4646.96,22080000
2020-03-31,CUS000257,CMG,800,16895.31,7464000
2020-03-31,CUS000257,NHH,700,18228.73,17493000
2020-03-31,CUS000257,VNA,1500,3004.5,1560000
2020-03-31,CUS000257,CSC,200,13950.9,2078000
2020-03-31,CUS000261,CMX,1900,14294.65,14478000
2020-03-31,CUS000261,DPG,800,20440.62,6488000
2020-03-31,CUS000261,OGC,2500,3975.95,5600000
2020-03-31,CUS000261,HPG,9600,7501.23,49728000
2020-03-31,CUS000261,DPR,900,14922.35,11871000
2020-03-31,CUS000261,HSG,3000,4256.38,6960000
2020-03-31,CUS000261,TCB,5900,10796.17,40946000
2020-03-31,CUS000261,HBC,4500,9594.37,23265000
2020-03-31,CUS000261,HAG,11900,3084.62,30345000
2020-03-31,CUS000261,NKG,9100,2513.76,18564000
2020-03-31,CUS000261,TVC,1500,20270.36,30240000
2020-03-31,CUS000263,HTC,300,12365.19,3405000
2020-03-31,CUS000265,MST,400,4003.91,1064000
2020-03-31,CUS000265,VPB,500,8737.09,2715000
2020-03-31,CUS000266,GMD,600,17706.52,6168000
2020-03-31,CUS000266,TMS,800,10345.5,8832000
2020-03-31,CUS000266,VEC,300,15793.66,1950000
2020-03-31,CUS000266,ART,20400,2293.43,38760000
2020-03-31,CUS000266,CTG,6000,11176.74,46560000
2020-03-31,CUS000266,FIT,4500,8122.16,19980000
2020-03-31,CUS000268,VC2,800,10545.8,7056000
2020-03-31,CUS000268,ITC,2100,10815.96,17514000
2020-03-31,CUS000268,VCP,400,40781.08,13268000
2020-03-31,CUS000268,BMP,600,24867.24,10836000
2020-03-31,CUS000268,FIT,2600,8172.24,11544000
2020-03-31,CUS000268,QNS,1600,14451.65,21072000
2020-03-31,CUS000269,HVN,400,26857.37,4432000
2020-03-31,CUS000269,PVS,600,13737.72,3540000
2020-03-31,CUS000269,C4G,400,4176.26,724000
2020-03-31,CUS000269,TLH,2900,2754.12,6032000
2020-03-31,CUS000270,AAA,3200,10956.61,22336000
2020-03-31,CUS000274,NKG,300,3950.92,612000
2020-03-31,CUS000274,VTD,100,24656.93,2575000
2020-03-31,CUS000274,LIX,200,14451.65,2812000
2020-03-31,CUS000274,DDG,100,14121.15,1403000
2020-03-31,CUS000277,DHC,5400,14212.98,65394000
2020-03-31,CUS000277,AST,900,61482.08,26685000
2020-03-31,CUS000277,PVD,15700,6639.94,47100000
2020-03-31,CUS000277,TIG,8600,3695.53,24252000
2020-03-31,CUS000277,PHC,2900,6710.05,17661000
2020-03-31,CUS000277,DGW,15000,4887.32,51300000
2020-03-31,CUS000277,NAG,300,2283.42,609000
2020-03-31,CUS000279,VGI,5000,27128.57,92350000
2020-03-31,CUS000279,MWG,5300,35473.13,96990000
2020-03-31,CUS000279,HBC,2000,9814.7,10340000
2020-03-31,CUS000279,APC,1000,18287.39,13000000
2020-03-31,CUS000279,AMV,2900,11026.51,19430000
2020-03-31,CUS000286,DRC,8000,10736.08,61280000
2020-03-31,CUS000286,STB,34500,10726.07,251850000
2020-03-31,CUS000286,MSN,3000,60811.08,119100000
2020-03-31,CUS000286,NAF,5000,21121.63,92850000
2020-03-31,CUS000286,PNJ,2200,37766.57,44748000
2020-03-31,CUS000286,FMC,900,17976.92,9954000
2020-03-31,CUS000286,TVC,2100,15212.78,42336000
2020-03-31,CUS000286,NT2,7300,13460.16,78548000
2020-03-31,CUS000286,NKG,42000,3905.85,85680000
2020-03-31,CUS000286,YEG,700,32598.83,16548000
2020-03-31,CUS000286,POW,14500,5978.95,81200000
2020-03-31,CUS000286,TV2,1200,16785.14,17472000
2020-03-31,CUS000288,PLC,700,8290.99,5642000
2020-03-31,CUS000288,TNI,400,10105.14,3720000
2020-03-31,CUS000288,IJC,2400,6039.05,8688000
2020-03-31,CUS000288,VPG,1000,7841.74,7660000
2020-03-31,CUS000288,HTM,400,15783.64,4136000
2020-03-31,CUS000288,VPB,500,8652.96,2715000
2020-03-31,CUS000288,VCB,600,26860.23,15960000
2020-03-31,CUS000296,PGS,2400,21602.35,24336000
2020-03-31,CUS000296,CIA,500,11777.64,4000000
2020-03-31,CUS000296,VHG,27300,1035.82,16380000
2020-03-31,CUS000296,CCL,10500,4196.28,24150000
2020-03-31,CUS000296,ACB,3000,5758.62,13290000
2020-03-31,CUS000296,TCH,1000,15953.9,7690000
2020-03-31,CUS000296,AMV,4800,13430.11,32160000
2020-03-31,CUS000296,CTG,7700,11121.98,59752000
2020-03-31,CUS000296,TVC,5100,16838.55,102816000
2020-03-31,CUS000296,L35,300,14631.92,2400000
2020-03-31,CUS000296,VIP,800,3224.83,1792000
2020-03-31,CUS000296,NDN,3800,7320.97,25802000
2020-03-31,CUS000296,KDH,2100,10996.47,22512000
2020-03-31,CUS000297,BDT,100,13570.33,1192000
2020-03-31,CUS000297,C69,300,8225.65,1200000
2020-03-31,CUS000297,ILA,1600,2353.53,3200000
2020-03-31,CUS000297,IDJ,4500,5006.83,28350000
2020-03-31,CUS000297,SJE,300,9384.06,2832000
2020-03-31,CUS000297,DLG,15800,1959.83,21962000
2020-03-31,CUS000297,NLG,900,17235.81,11979000
2020-03-31,CUS000299,ITD,400,6310.7,1600000
2020-03-31,CUS000299,AMV,700,12462.95,4690000
2020-03-31,CUS000299,VEA,200,24927.33,2806000
2020-03-31,CUS000299,DCL,100,26008.96,1800000
2020-03-31,CUS000299,FIT,500,9806.69,2220000
2020-03-31,CUS000299,DIC,1000,2463.69,1300000
2020-03-31,CUS000299,JVC,1500,3411.78,3105000
2020-03-31,CUS000300,CNG,300,12488.7,3243000
2020-03-31,CUS000300,YEG,100,23645.42,2364000
2020-03-31,CUS000300,EVF,1000,5197.78,4410000
2020-03-31,CUS000300,DRH,1000,3441.15,2350000
2020-03-31,CUS000300,HPX,200,19729.55,4344000
2020-03-31,CUS000301,SMB,600,21582.33,9390000
2020-03-31,CUS000301,CCL,8500,5147.71,19550000
2020-03-31,CUS000301,SCR,4400,4837.24,14608000
2020-03-31,CUS000301,DCL,1700,26119.12,30600000
2020-03-31,CUS000301,TIG,4500,3975.95,12690000
2020-03-31,CUS000301,IJC,1600,7280.9,5792000
2020-03-31,CUS000301,DXG,2300,7371.04,10580000
2020-03-31,CUS000301,VCB,400,34101.07,10640000
2020-03-31,CUS000301,HCM,6000,4156.23,19680000
2020-03-31,CUS000306,TRC,300,7371.04,1356000
2020-03-31,CUS000306,NHH,200,26099.09,4998000
2020-03-31,CUS000306,POW,3800,7978.79,21280000
2020-03-31,CUS000306,AST,100,62784.04,2965000
2020-03-31,CUS000306,HAG,2400,3615.0,6120000
2020-03-31,CUS000309,PLX,100,31457.12,2972000
2020-03-31,CUS000310,VGS,2300,6900.34,8257000
2020-03-31,CUS000310,VCB,1400,28796.81,37240000
2020-03-31,CUS000310,LGL,12300,10075.09,47970000
2020-03-31,CUS000310,TSC,31300,3138.6,52271000
2020-03-31,CUS000310,TIG,8600,3895.84,24252000
2020-03-31,CUS000310,NET,500,30724.02,11345000
2020-03-31,CUS000310,PXL,2200,7961.93,16500000
2020-03-31,CUS000310,NT2,2700,13725.37,29052000
2020-03-31,CUS000310,EVF,3300,5227.83,14553000
2020-03-31,CUS000313,SKG,2000,7841.75,10000000
2020-03-31,CUS000313,TSC,31900,2553.82,53273000
2020-03-31,CUS000313,BID,3500,25167.69,56350000
2020-03-31,CUS000313,TCH,9600,14384.04,73824000
2020-03-31,CUS000313,IDJ,4400,5398.09,27720000
2020-03-31,CUS000317,APG,2000,5493.9,9600000
2020-03-31,CUS000318,VIC,300,38287.35,11118000
2020-03-31,CUS000321,EVF,1000,4807.2,4410000
2020-03-31,CUS000323,SHB,26300,4306.45,126240000
2020-03-31,CUS000323,QCG,7600,10006.57,40584000
2020-03-31,CUS000324,TNG,3800,6730.08,13072000
2020-03-31,CUS000324,TSC,40100,3164.74,66967000
2020-03-31,CUS000324,VRE,10600,33840.68,195994000
2020-03-31,CUS000324,MBB,194300,5079.48,613988000
2020-03-31,CUS000324,VCP,600,39148.64,19902000
2020-03-31,CUS000324,AAA,55800,10295.42,389484000
2020-03-31,CUS000324,CRE,8700,6429.63,34887000
2020-03-31,CUS000325,DHG,200,77856.61,10492000
2020-03-31,CUS000325,KDH,2000,13990.95,21440000
2020-03-31,CUS000325,PXS,100,4857.27,248000
2020-03-31,CUS000325,ITC,1500,10355.51,12510000
2020-03-31,CUS000325,HCM,2500,6639.94,8200000
2020-03-31,CUS000325,DLG,24900,2033.05,34611000
2020-03-31,CUS000325,TCH,1800,18908.32,13842000
2020-03-31,CUS000325,TVC,2500,21081.58,50400000
2020-03-31,CUS000328,HVN,76400,21361.99,846512000
2020-03-31,CUS000328,DHG,500,53119.56,26230000
2020-03-31,CUS000328,VJC,33000,91026.34,2467080000
2020-03-31,CUS000328,HHS,3000,2754.12,6180000
2020-03-31,CUS000328,APC,900,30185.21,11700000
2020-03-31,CUS000328,PXL,15700,6150.17,117750000
2020-03-31,CUS000328,TTF,23200,3324.27,42688000
2020-03-31,CUS000328,NDN,45800,8452.66,310982000
2020-03-31,CUS000328,VCB,76200,36166.14,2026920000
2020-03-31,CUS000328,JVC,58500,4927.38,121095000
2020-03-31,CUS000328,TNA,74500,13209.78,755430000
2020-03-31,CUS000328,MST,16800,2925.04,44688000
2020-03-31,CUS000328,BID,54900,23415.07,883890000
2020-03-31,CUS000328,VHM,89800,29477.27,1753794000
2020-03-31,CUS000328,NKG,45100,4056.07,92004000
2020-03-31,CUS000328,SHB,1017200,4206.3,4882560000
2020-03-31,CUS000329,TCH,100,17915.01,769000
2020-03-31,CUS000329,TTF,13600,2727.98,25024000
2020-03-31,CUS000329,IDJ,7700,5992.48,48510000
2020-03-31,CUS000329,VCS,1700,36584.79,59925000
2020-03-31,CUS000336,AST,1200,51106.55,35580000
2020-03-31,CUS000336,PVT,18500,8038.53,72705000
2020-03-31,CUS000336,MFS,300,14651.94,3618000
2020-03-31,CUS000336,FIT,4400,9244.76,19536000
2020-03-31,CUS000336,VGI,1700,22794.14,31399000
2020-03-31,CUS000336,TVC,2800,22449.34,56448000
2020-03-31,CUS000336,SHB,4900,4266.39,23520000
2020-03-31,CUS000342,NBB,2800,18377.53,45304000
2020-03-31,CUS000342,CTG,7700,9824.19,59752000
2020-03-31,CUS000342,FIT,16800,8562.83,74592000
2020-03-31,CUS000342,SJS,800,7377.05,4544000
2020-03-31,CUS000343,TCH,600,19198.76,4614000
2020-03-31,CUS000346,SRC,1400,11099.12,12950000
2020-03-31,CUS000346,HAR,41800,3915.86,90706000
2020-03-31,CUS000346,FIT,7000,8302.43,31080000
2020-03-31,CUS000346,CSC,4600,16604.87,47794000
2020-03-31,CUS000346,ACB,8800,5958.93,38984000
2020-03-31,CUS000346,DXG,13300,7551.31,61180000
2020-03-31,CUS000346,HCM,59400,3835.74,194832000
2020-03-31,CUS000348,C69,200,15332.97,800000
2020-03-31,CUS000348,IJC,2100,6107.24,7602000
2020-03-31,CUS000348,VCB,500,38119.09,13300000
2020-03-31,CUS000348,CTR,1500,19509.22,17355000
2020-03-31,CUS000348,SAB,400,65247.72,17660000
2020-03-31,CUS000348,TCB,2200,10976.44,15268000
2020-03-31,CUS000348,MST,3200,5040.05,8512000
2020-03-31,CUS000348,LPB,3900,2974.45,8151000
2020-03-31,CUS000351,VIC,5100,51199.22,189006000
2020-03-31,CUS000351,NET,100,28252.31,2269000
2020-03-31,CUS000351,PNJ,800,38432.56,16272000
2020-03-31,CUS000351,DBD,2000,24807.15,44880000
2020-03-31,CUS000351,POW,9000,8554.03,50400000
2020-03-31,CUS000351,VTP,800,31837.69,22960000
2020-03-31,CUS000351,STB,2100,11146.69,15330000
2020-03-31,CUS000351,GEX,5100,8132.18,31977000
2020-03-31,CUS000351,SLS,300,32608.84,7629000
2020-03-31,CUS000352,FPT,9200,17899.9,122636000
2020-03-31,CUS000352,IDJ,22100,4532.26,139230000
2020-03-31,CUS000352,AMV,6000,12051.55,40200000
2020-03-31,CUS000352,VJC,300,113319.73,22428000
2020-03-31,CUS000352,PVD,10900,5578.35,32700000
2020-03-31,CUS000352,VCB,1400,38838.17,37240000
2020-03-31,CUS000352,DVN,6100,9504.24,43554000
2020-03-31,CUS000352,HHS,19500,3154.72,40170000
2020-03-31,CUS000352,QCG,900,6639.94,4806000
2020-03-31,CUS000353,MIG,800,5998.99,3688000
2020-03-31,CUS000353,HPG,5100,7133.2,26418000
2020-03-31,CUS000353,SCS,300,44456.58,9552000
2020-03-31,CUS000353,NVL,1100,27721.52,29634000
2020-03-31,CUS000353,PHC,2300,6639.94,14007000
2020-03-31,CUS000353,PDR,5700,10485.7,58767000
2020-03-31,CUS000354,HAH,35600,4086.12,79388000
2020-03-31,CUS000354,TNA,11200,12558.81,113568000
2020-03-31,CUS000354,VPG,4500,7961.93,34470000
2020-03-31,CUS000354,HSG,38500,4356.52,89320000
2020-03-31,CUS000354,DIC,28000,2603.9,36400000
2020-03-31,CUS000354,TTH,7600,2203.3,12160000
2020-03-31,CUS000356,CVT,1400,19404.78,18494000
2020-03-31,CUS000357,TCL,1800,8985.77,13590000
2020-03-31,CUS000357,HDG,30100,9934.88,147791000
2020-03-31,CUS000357,BAX,1200,39959.85,26460000
2020-03-31,CUS000357,BDT,1200,14852.25,14304000
2020-03-31,CUS000357,VRG,23000,8192.27,126040000
2020-03-31,CUS000357,SGN,800,68769.25,42008000
2020-03-31,CUS000357,DBD,5600,24406.56,125664000
2020-03-31,CUS000357,SBT,900,12598.87,8046000
2020-03-31,CUS000357,SAB,300,83675.32,13245000
2020-03-31,CUS000357,DHC,4100,15262.86,49651000
2020-03-31,CUS000357,VTP,2700,31647.4,77490000
2020-03-31,CUS000357,NTP,500,8753.11,4575000
2020-03-31,CUS000359,BSA,100,7491.22,763000
2020-03-31,CUS000359,VHM,200,28135.47,3906000
2020-03-31,CUS000359,NVB,900,7254.2,5688000
2020-03-31,CUS000359,SHS,2200,2083.12,3652000
2020-03-31,CUS000359,VCB,100,36644.89,2660000
2020-03-31,CUS000359,GEG,400,13372.53,5084000
2020-03-31,CUS000359,PLX,100,30215.26,2972000
2020-03-31,CUS000360,HAG,2100,4857.27,5355000
2020-03-31,CUS000360,JVC,4800,4056.07,9936000
2020-03-31,CUS000360,SGN,300,67691.38,15753000
2020-03-31,CUS000360,KDH,1600,14551.8,17152000
2020-03-31,CUS000360,NVL,500,28062.03,13470000
2020-03-31,CUS000361,HDC,18900,6419.61,80514000
2020-03-31,CUS000361,VCP,200,38087.04,6634000
2020-03-31,CUS000361,CSC,300,15713.53,3117000
2020-03-31,CUS000361,DIC,20600,3034.55,26780000
2020-03-31,CUS000361,VNG,2300,18343.56,28980000
2020-03-31,CUS000361,MST,1700,5227.83,4522000
2020-03-31,CUS000362,BHN,100,67080.47,3425000
2020-03-31,CUS000362,DPR,600,15092.6,7914000
2020-03-31,CUS000362,FIT,1300,8933.38,5772000
2020-03-31,CUS000362,ART,3800,2503.75,7220000
2020-03-31,CUS000362,CTF,600,13379.56,7806000
2020-03-31,CUS000362,VCG,1100,12889.31,14300000
2020-03-31,CUS000362,BID,700,24005.96,11270000
2020-03-31,CUS000362,STB,200,12498.72,1460000
2020-03-31,CUS000362,VCB,800,26419.57,21280000
2020-03-31,CUS000369,S55,100,19979.92,1882000
2020-03-31,CUS000369,PVD,1000,6930.38,3000000
2020-03-31,CUS000369,ITQ,700,2473.7,1463000
2020-03-31,CUS000369,PHC,6400,6514.91,38976000
2020-03-31,CUS000369,NNC,500,35633.37,16280000
2020-03-31,CUS000369,DGW,3300,4702.5,11286000
2020-03-31,CUS000369,FPT,2300,17391.27,30659000
2020-03-31,CUS000369,HQC,11900,1051.58,11900000
2020-03-31,CUS000369,HDB,1100,5618.41,3872000
2020-03-31,CUS000369,HBC,2100,9163.73,10857000
2020-03-31,CUS000369,TVB,1800,9694.52,17460000
2020-03-31,CUS000372,MPT,8000,1809.21,7200000
2020-03-31,CUS000372,TNA,600,16224.3,6084000
2020-03-31,CUS000372,PDR,700,10575.84,7217000
2020-03-31,CUS000372,HAG,1700,3545.31,4335000
2020-03-31,CUS000372,CTI,200,16154.19,3140000
2020-03-31,CUS000372,CTD,500,32987.41,14110000
2020-03-31,CUS000374,CTG,100,10956.41,776000
2020-03-31,CUS000374,HID,1400,2623.93,2436000
2020-03-31,CUS000374,CRC,800,9033.53,7208000
2020-03-31,CUS000380,VJC,100,104002.44,7476000
2020-03-31,CUS000380,TCL,200,9434.13,1510000
2020-03-31,CUS000380,MWG,2300,35749.16,42090000
2020-03-31,CUS000380,BCM,300,28499.05,4587000
2020-03-31,CUS000380,DBD,100,26599.84,2244000
2020-03-31,CUS000380,VC3,500,6941.83,3555000
2020-03-31,CUS000380,TNA,600,17966.91,6084000
2020-03-31,CUS000380,ILB,100,8232.33,719000
2020-03-31,CUS000380,CVT,800,17175.72,10568000
2020-03-31,CUS000380,MST,3200,5184.64,8512000
2020-03-31,CUS000381,STB,3400,10165.81,24820000
2020-03-31,CUS000381,VCG,100,14912.33,1300000
2020-03-31,CUS000381,NVL,1500,28867.24,40410000
2020-03-31,CUS000381,TIG,2200,4354.48,6204000
2020-03-31,CUS000381,NDN,2800,7130.68,19012000
2020-03-31,CUS000385,BOT,400,54058.47,22280000
2020-03-31,CUS000387,VIC,300,41389.13,11118000
2020-03-31,CUS000387,VRG,600,7080.6,3288000
2020-03-31,CUS000389,KOS,300,17048.03,6015000
2020-03-31,CUS000389,STB,11600,9864.77,84680000
2020-03-31,CUS000389,APG,5700,4687.02,27360000
2020-03-31,CUS000390,NT2,8800,18431.69,94688000
2020-03-31,CUS000390,POW,101200,13101.31,566720000
2020-03-31,CUS000390,STK,1500,8192.27,8355000
2020-03-31,CUS000390,SBT,10600,12605.39,94764000
2020-03-31,CUS000390,NNC,300,34952.35,9768000
2020-03-31,CUS000390,VPD,400,10530.77,3424000
2020-03-31,CUS000390,MPC,5400,13080.52,37638000
2020-03-31,CUS000390,VCB,13000,35602.98,345800000
2020-03-31,CUS000390,NVL,15600,32228.27,420264000
2020-03-31,CUS000390,GEG,53700,17777.78,682527000
2020-03-31,CUS000390,IDJ,17200,2994.49,108360000
2020-03-31,CUS000390,GAS,9600,60280.29,326496000
2020-03-31,CUS000390,NHH,10400,30325.42,259896000
2020-03-31,CUS000390,PVG,800,6900.34,4136000
