research_date,stock_code,market_score,recommendation,candidate_rank,buy_price,sell_price
2019-08-20,BFC,22.2,SELL,57,8780,7650
2019-08-20,VNE,21.62,SELL,58,3370,2830
2019-08-20,SFG,21.61,SELL,59,7230,6200
2019-08-20,YEG,18.61,SELL,60,25350,19950
2019-08-21,NHH,86.65,BUY,1,18210,25390
2019-08-21,L14,84.95,BUY,2,46570,56980
2019-08-21,SNZ,83.8,BUY,3,27090,35780
2019-08-21,CTR,83.49,BUY,4,22340,28770
2019-08-21,CCL,81.44,BUY,5,4330,5290
2019-08-21,IJC,79.68,BUY,6,6460,7580
2019-08-21,HTM,78.5,BUY,7,15930,19900
2019-08-21,C69,77.87,BUY,8,15580,18450
2019-08-21,SCI,77.7,BUY,9,7560,9190
2019-08-21,SAS,77.59,BUY,10,27820,35650
2019-08-21,DPG,76.26,BUY,11,19790,22560
2019-08-21,DAH,76.19,BUY,12,14690,16870
2019-08-21,VCS,76.19,BUY,13,57630,65330
2019-08-21,NTC,74.13,BUY,14,97000,106980
2019-08-21,HAH,72.65,BUY,15,3950,4440
2019-08-21,HDC,72.55,BUY,16,5810,6590
2019-08-21,GVR,72.54,BUY,17,14320,16240
2019-08-21,SZC,72.53,BUY,18,14130,16090
2019-08-21,TIP,71.6,BUY,19,18700,21590
2019-08-21,SZL,70.77,BUY,20,14900,17170
2019-08-21,MWG,69.6,BUY,21,37040,40150
2019-08-21,SGP,69.09,BUY,22,10640,13000
2019-08-21,TVB,69.01,BUY,23,10500,11370
2019-08-21,EVF,68.69,BUY,24,5620,6590
2019-08-21,NDN,68.57,BUY,25,9530,10330
2019-08-21,ITC,68.52,BUY,26,10420,11540
2019-08-21,BCM,68.46,BUY,27,30420,34420
2019-08-21,BMC,68.02,BUY,28,12660,13850
2019-08-21,GEG,67.32,BUY,29,17740,19460
2019-08-21,AAV,67.27,BUY,30,8990,9930
2019-08-21,VRC,51.29,HOLD,31,15620,15770
2019-08-21,VPB,50.7,HOLD,32,6220,6250
2019-08-21,LGL,50.67,HOLD,33,8860,8940
2019-08-21,CTF,50.55,HOLD,34,12500,12690
2019-08-21,TNI,50.54,HOLD,35,10210,10330
2019-08-21,KOS,50.52,HOLD,36,19080,19300
2019-08-21,HPG,50.41,HOLD,37,6980,7050
2019-08-21,CTG,50.08,HOLD,38,9260,9290
2019-08-21,PPC,49.99,HOLD,39,13590,13730
2019-08-21,DBD,49.69,HOLD,40,19970,20010
2019-08-21,OIL,49.56,HOLD,41,10900,10960
2019-08-21,VHM,49.52,HOLD,42,30490,30710
2019-08-21,KDH,48.97,HOLD,43,13790,13810
2019-08-21,VCG,48.94,HOLD,44,13800,13810
2019-08-21,IDC,48.83,HOLD,45,9360,9420
2019-08-21,IDI,31.76,SELL,46,3920,3660
2019-08-21,HHS,31.73,SELL,47,2070,1940
2019-08-21,ANV,31.55,SELL,48,9790,9070
2019-08-21,VSC,31.15,SELL,49,5750,5230
2019-08-21,TTH,30.23,SELL,50,3080,2760
2019-08-21,DHG,30.14,SELL,51,63100,59010
2019-08-21,DPM,29.53,SELL,52,4350,4040
2019-08-21,PXL,28.37,SELL,53,5250,4750
2019-08-21,APC,27.41,SELL,54,22500,20350
2019-08-21,BFC,26.77,SELL,55,8730,7810
2019-08-21,MPT,25.72,SELL,56,1980,1740
2019-08-21,BSR,25.24,SELL,57,5310,4740
2019-08-21,MPC,22.96,SELL,58,9880,8390
2019-08-21,SFG,15.15,SELL,59,7090,5840
2019-08-21,YEG,12.11,SELL,60,24610,18790
2019-08-22,CTR,85.38,BUY,1,22340,29110
2019-08-22,NHH,84.46,BUY,2,17350,23700
2019-08-22,SNZ,83.95,BUY,3,26160,34540
2019-08-22,CCL,82.6,BUY,4,4340,5320
2019-08-22,C69,79.82,BUY,5,15230,18000
2019-08-22,SCI,79.79,BUY,6,7770,9420
2019-08-22,L14,79.62,BUY,7,43570,52830
2019-08-22,SZE,79.42,BUY,8,9750,13090
2019-08-22,HTM,79.41,BUY,9,15750,19680
2019-08-22,TIP,79.21,BUY,10,19110,23020
2019-08-22,SAS,78.92,BUY,11,28080,36210
2019-08-22,NTC,75.64,BUY,12,96550,107060
2019-08-22,TRC,75.56,BUY,13,7210,8390
2019-08-22,MWG,74.59,BUY,14,37150,40930
2019-08-22,DPG,73.95,BUY,15,19640,22170
2019-08-22,TVB,72.7,BUY,16,10450,11450
2019-08-22,IJC,72.65,BUY,17,6020,6940
2019-08-22,DAH,72.2,BUY,18,13690,15530
2019-08-22,VCS,71.5,BUY,19,56980,63390
2019-08-22,HDC,71.29,BUY,20,5800,6520
2019-08-22,SZC,71.01,BUY,21,13800,15590
2019-08-22,BCM,70.73,BUY,22,30140,34560
2019-08-22,GEG,70.66,BUY,23,17500,19480
2019-08-22,VGI,70.5,BUY,24,33920,39270
2019-08-22,D2D,70.13,BUY,25,30170,33930
2019-08-22,ITC,69.54,BUY,26,10550,11730
2019-08-22,NDN,69.45,BUY,27,9480,10310
2019-08-22,SGP,69.1,BUY,28,11010,13450
2019-08-22,PXS,69.09,BUY,29,6250,6840
2019-08-22,AAV,68.89,BUY,30,9070,10100
2019-08-22,SCR,49.97,HOLD,31,5680,5710
2019-08-22,CTF,49.94,HOLD,32,12540,12680
2019-08-22,FMC,49.94,HOLD,33,17910,18020
2019-08-22,HPX,49.52,HOLD,34,17350,17360
2019-08-22,ACV,49.46,HOLD,35,48790,48960
2019-08-22,VND,49.44,HOLD,36,2740,2750
2019-08-22,LGL,48.99,HOLD,37,9290,9330
2019-08-22,MSH,48.77,HOLD,38,15790,15830
2019-08-22,VEA,48.57,HOLD,39,23640,23740
2019-08-22,GKM,48.39,HOLD,40,8080,8090
2019-08-22,VC3,48.38,HOLD,41,6790,6800
2019-08-22,FRT,48.36,HOLD,42,20220,20230
2019-08-22,CVT,48.22,HOLD,43,18980,18990
2019-08-22,OIL,48.13,HOLD,44,10810,10820
2019-08-22,VRC,47.75,HOLD,45,16110,16120
2019-08-22,HUT,31.19,SELL,46,2290,2090
2019-08-22,SJF,31.02,SELL,47,2830,2630
2019-08-22,DHG,30.5,SELL,48,62370,58390
2019-08-22,FTM,30.13,SELL,49,16400,14770
2019-08-22,VGT,29.79,SELL,50,7150,6600
2019-08-22,MPC,29.2,SELL,51,9910,8800
2019-08-22,HII,28.61,SELL,52,5830,5300
2019-08-22,VSC,28.55,SELL,53,5680,5080
2019-08-22,IDI,28.54,SELL,54,4050,3700
2019-08-22,VNE,28.11,SELL,55,3300,2910
2019-08-22,BSR,24.83,SELL,56,5310,4730
2019-08-22,DPM,22.72,SELL,57,4320,3900
2019-08-22,MPT,21.39,SELL,58,1980,1690
2019-08-22,SFG,19.89,SELL,59,6870,5870
2019-08-22,YEG,18.85,SELL,60,24860,19600
2019-08-23,CTR,86.24,BUY,1,22330,29300
2019-08-23,NHH,84.82,BUY,2,18020,24670
2019-08-23,SZE,84.14,BUY,3,9370,13100
2019-08-23,CCL,82.71,BUY,4,4340,5280
2019-08-23,L14,81.45,BUY,5,43040,52770
2019-08-23,SNZ,80.76,BUY,6,27480,35550
2019-08-23,SGP,80.03,BUY,7,10640,14180
2019-08-23,C69,79.26,BUY,8,15020,17630
2019-08-23,HTM,77.31,BUY,9,16150,19770
2019-08-23,DPG,76.58,BUY,10,20020,22830
2019-08-23,IJC,75.97,BUY,11,6040,7080
2019-08-23,SAS,75.46,BUY,12,27500,34640
2019-08-23,DAH,75.07,BUY,13,12730,14830
2019-08-23,SCI,75.02,BUY,14,7610,8990
2019-08-23,BCM,74.83,BUY,15,29040,34180
2019-08-23,HDC,74.76,BUY,16,5990,6860
2019-08-23,SZL,73.9,BUY,17,15310,18080
2019-08-23,VGI,72.73,BUY,18,35220,41380
2019-08-23,VCS,72.43,BUY,19,55480,62170
2019-08-23,TRC,72.04,BUY,20,7270,8310
2019-08-23,SZC,71.97,BUY,21,13770,15610
2019-08-23,TVB,71.49,BUY,22,10320,11280
2019-08-23,NAF,70.86,BUY,23,15900,17370
2019-08-23,FPT,70.25,BUY,24,17100,18420
2019-08-23,GEG,70.02,BUY,25,17240,19150
2019-08-23,NTC,69.99,BUY,26,94330,102680
2019-08-23,TIP,69.79,BUY,27,19020,21750
2019-08-23,D2D,69.75,BUY,28,29690,33350
2019-08-23,ITC,69.74,BUY,29,10360,11540
2019-08-23,MWG,68.81,BUY,30,36260,39270
2019-08-23,HVH,49.35,HOLD,31,16410,16490
2019-08-23,HPX,48.87,HOLD,32,17350,17360
2019-08-23,TDH,48.53,HOLD,33,7880,7890
2019-08-23,CEO,48.28,HOLD,34,6570,6580
2019-08-23,LHG,48.06,HOLD,35,11830,11840
2019-08-23,DRH,48.04,HOLD,36,5210,5220
2019-08-23,GEX,47.85,HOLD,37,9090,9100
2019-08-23,AAA,47.79,HOLD,38,12510,12520
2019-08-23,MFS,47.47,HOLD,39,17900,17910
2019-08-23,VPG,47.31,HOLD,40,7470,7480
2019-08-23,VTP,47.27,HOLD,41,37400,37410
2019-08-23,MSH,47.1,HOLD,42,15950,15960
2019-08-23,HSL,47.02,HOLD,43,6890,6900
2019-08-23,TCB,46.58,HOLD,44,9970,9980
2019-08-23,HDB,46.34,HOLD,45,5210,5220
2019-08-23,TTH,32.01,SELL,46,3000,2720
2019-08-23,HHS,31.94,SELL,47,2050,1920
2019-08-23,C4G,31.68,SELL,48,4060,3830
2019-08-23,SHS,30.13,SELL,49,2360,2180
2019-08-23,BSR,29.72,SELL,50,5210,4800
2019-08-23,HSG,29.58,SELL,51,3590,3310
2019-08-23,VNE,28.78,SELL,52,3300,2920
2019-08-23,NVB,28.64,SELL,53,5720,5260
2019-08-23,IDI,28.56,SELL,54,4050,3700
2019-08-23,ART,27.99,SELL,55,2070,1830
2019-08-23,ANV,27.62,SELL,56,9660,8790
2019-08-23,FTM,26.39,SELL,57,15250,13340
2019-08-23,MPC,23.71,SELL,58,10670,8970
2019-08-23,SFG,20.84,SELL,59,6970,6000
2019-08-23,YEG,17.21,SELL,60,24610,19110
2019-08-26,SNZ,88.22,BUY,1,25740,35430
2019-08-26,CTR,86.85,BUY,2,22470,29600
2019-08-26,L14,85.64,BUY,3,42980,53930
2019-08-26,NHH,84.14,BUY,4,17650,23750
2019-08-26,CCL,82.91,BUY,5,4340,5290
2019-08-26,SZE,82.66,BUY,6,9050,12550
2019-08-26,HTM,82.38,BUY,7,17220,21700
2019-08-26,SAS,79.82,BUY,8,28090,36370
2019-08-26,C69,79.6,BUY,9,15030,17650
2019-08-26,MWG,76.08,BUY,10,35960,39980
2019-08-26,HDC,72.46,BUY,11,6090,6890
2019-08-26,IJC,72.0,BUY,12,6060,6930
2019-08-26,GEG,71.63,BUY,13,17180,19220
2019-08-26,TRC,71.24,BUY,14,7160,8160
2019-08-26,HAH,71.23,BUY,15,4030,4490
2019-08-26,VGI,71.09,BUY,16,35320,41100
2019-08-26,REE,70.98,BUY,17,15870,17480
2019-08-26,NTL,70.94,BUY,18,7420,8040
2019-08-26,TIP,70.9,BUY,19,18920,21770
2019-08-26,DPG,70.69,BUY,20,19940,22190
2019-08-26,SZL,70.47,BUY,21,15210,17600
2019-08-26,SCI,70.36,BUY,22,7490,8620
2019-08-26,GVR,70.08,BUY,23,13970,15630
2019-08-26,DTD,69.95,BUY,24,5990,7060
2019-08-26,CMX,69.45,BUY,25,18380,20930
2019-08-26,FPT,69.22,BUY,26,17540,18870
2019-08-26,BCM,68.83,BUY,27,29310,33330
2019-08-26,NTC,68.75,BUY,28,93780,101620
2019-08-26,SZC,68.49,BUY,29,13630,15190
2019-08-26,D2D,68.15,BUY,30,29560,32920
2019-08-26,PTB,49.83,HOLD,31,26480,26630
2019-08-26,TAR,49.59,HOLD,32,20860,20880
2019-08-26,LMH,49.34,HOLD,33,15030,15110
2019-08-26,VCG,49.31,HOLD,34,13730,13770
2019-08-26,ANV,48.94,HOLD,35,9600,9640
2019-08-26,MSH,48.89,HOLD,36,15820,15870
2019-08-26,NVL,48.76,HOLD,37,32020,32040
2019-08-26,LHG,48.67,HOLD,38,11800,11830
2019-08-26,PHC,48.54,HOLD,39,6710,6720
2019-08-26,VNM,48.29,HOLD,40,70880,70890
2019-08-26,PVI,48.27,HOLD,41,23180,23190
2019-08-26,DXG,48.16,HOLD,42,8040,8060
2019-08-26,LPB,48.05,HOLD,43,2640,2650
2019-08-26,CSM,47.99,HOLD,44,12970,12980
2019-08-26,VNG,47.53,HOLD,45,20060,20070
2019-08-26,DHG,31.76,SELL,46,62110,58430
2019-08-26,MST,31.53,SELL,47,2240,2010
2019-08-26,AMV,31.26,SELL,48,10460,9810
2019-08-26,BFC,31.14,SELL,49,8650,7950
2019-08-26,SHS,30.57,SELL,50,2330,2160
2019-08-26,STK,30.48,SELL,51,8250,7550
2019-08-26,HHS,30.36,SELL,52,2040,1900
2019-08-26,YBM,29.22,SELL,53,4610,4200
2019-08-26,HUT,28.34,SELL,54,2210,1980
2019-08-26,VNE,27.81,SELL,55,3290,2890
2019-08-26,MPC,27.38,SELL,56,11020,9500
2019-08-26,BSR,26.85,SELL,57,5210,4740
2019-08-26,SFG,25.34,SELL,58,6990,6300
2019-08-26,FTM,22.47,SELL,59,14210,12040
2019-08-26,YEG,17.09,SELL,60,24860,19240
2019-08-27,CTR,88.41,BUY,1,22400,29820
2019-08-27,NHH,85.64,BUY,2,17910,24320
2019-08-27,HTM,85.63,BUY,3,18760,24120
2019-08-27,L14,85.62,BUY,4,43440,53880
2019-08-27,SNZ,82.63,BUY,5,26670,35320
2019-08-27,IJC,81.16,BUY,6,6200,7420
2019-08-27,CCL,80.3,BUY,7,4510,5430
2019-08-27,C69,79.41,BUY,8,15030,17630
2019-08-27,SZC,79.24,BUY,9,13510,15860
2019-08-27,NTC,78.64,BUY,10,94230,105910
2019-08-27,PHR,73.97,BUY,11,25930,29130
2019-08-27,HDC,73.9,BUY,12,6260,7130
2019-08-27,MWG,73.59,BUY,13,35930,39570
2019-08-27,AGR,73.48,BUY,14,4280,4820
2019-08-27,SZE,73.23,BUY,15,9110,11690
2019-08-27,BCM,71.45,BUY,16,30240,34860
2019-08-27,SAS,71.26,BUY,17,27850,33240
2019-08-27,DPG,71.18,BUY,18,20100,22340
2019-08-27,GVR,71.14,BUY,19,13980,15700
2019-08-27,CMX,70.72,BUY,20,19630,22630
2019-08-27,TRC,70.46,BUY,21,6950,7910
2019-08-27,KSB,70.25,BUY,22,15520,17450
2019-08-27,NDN,70.13,BUY,23,9540,10340
2019-08-27,VCS,69.71,BUY,24,56170,61880
2019-08-27,DTD,69.63,BUY,25,6380,7540
2019-08-27,SZL,69.6,BUY,26,15670,17950
2019-08-27,FPT,69.58,BUY,27,17310,18670
2019-08-27,TIP,69.06,BUY,28,18920,21350
2019-08-27,TVB,67.74,BUY,29,10540,11350
2019-08-27,DAH,67.63,BUY,30,11130,12620
2019-08-27,DCM,51.15,HOLD,31,4760,4790
2019-08-27,PVC,51.08,HOLD,32,4680,4730
2019-08-27,HPG,50.9,HOLD,33,6950,7040
2019-08-27,NKG,50.81,HOLD,34,2950,2980
2019-08-27,LHG,50.62,HOLD,35,11860,11990
2019-08-27,FRT,50.26,HOLD,36,18990,19160
2019-08-27,CTG,50.2,HOLD,37,9130,9170
2019-08-27,SCR,50.2,HOLD,38,5650,5680
2019-08-27,CEO,50.05,HOLD,39,6580,6610
2019-08-27,VC3,50.04,HOLD,40,6730,6740
2019-08-27,IDC,50.0,HOLD,41,9300,9440
2019-08-27,TCH,49.9,HOLD,42,10150,10210
2019-08-27,KDH,49.83,HOLD,43,13910,13960
2019-08-27,OGC,49.61,HOLD,44,3990,4000
2019-08-27,SAB,49.33,HOLD,45,95350,95580
2019-08-27,MSN,31.76,SELL,46,61270,57700
2019-08-27,VNE,31.12,SELL,47,3290,2950
2019-08-27,HUT,30.9,SELL,48,2210,2010
2019-08-27,SRA,30.88,SELL,49,6580,6080
2019-08-27,HHS,29.57,SELL,50,2010,1870
2019-08-27,MSR,28.77,SELL,51,14570,13390
2019-08-27,SJF,28.6,SELL,52,2800,2580
2019-08-27,BSR,28.57,SELL,53,5210,4780
2019-08-27,APC,28.39,SELL,54,21660,19690
2019-08-27,MPC,27.82,SELL,55,10630,9180
2019-08-27,IDI,23.19,SELL,56,3920,3490
2019-08-27,MPT,22.84,SELL,57,1970,1680
2019-08-27,FTM,22.72,SELL,58,13220,11180
2019-08-27,SFG,20.37,SELL,59,6930,6110
2019-08-27,YEG,14.59,SELL,60,24730,18860
2019-08-28,CTR,89.99,BUY,1,22220,29910
2019-08-28,L14,87.55,BUY,2,44020,55060
2019-08-28,SNZ,86.1,BUY,3,26040,35410
2019-08-28,HTM,85.03,BUY,4,19650,24940
2019-08-28,SAS,82.19,BUY,5,28110,36040
2019-08-28,C69,81.59,BUY,6,15100,17860
2019-08-28,VNA,80.93,BUY,7,3100,4110
2019-08-28,NHH,79.95,BUY,8,16820,22130
2019-08-28,SZL,79.64,BUY,9,15400,18570
2019-08-28,IJC,77.5,BUY,10,6120,7200
2019-08-28,CCL,77.5,BUY,11,4760,5680
2019-08-28,DPG,77.05,BUY,12,20150,22930
2019-08-28,VCS,75.07,BUY,13,58210,65660
2019-08-28,HDC,74.21,BUY,14,6300,7140
2019-08-28,ASP,74.11,BUY,15,6480,7510
2019-08-28,AGR,74.03,BUY,16,4410,4970
2019-08-28,GVR,73.88,BUY,17,13800,15690
2019-08-28,TIP,73.7,BUY,18,18920,21820
2019-08-28,BCM,72.04,BUY,19,30420,35130
2019-08-28,SZE,71.29,BUY,20,9180,11570
2019-08-28,NTC,70.54,BUY,21,93790,102270
2019-08-28,EVF,69.9,BUY,22,4890,5790
2019-08-28,MWG,69.77,BUY,23,35190,38200
2019-08-28,SZC,69.74,BUY,24,13110,14720
2019-08-28,TRC,69.01,BUY,25,6920,7810
2019-08-28,BAX,68.87,BUY,26,37400,41680
2019-08-28,GEG,68.82,BUY,27,17190,18890
2019-08-28,D2D,68.66,BUY,28,28920,32260
2019-08-28,TVB,68.46,BUY,29,9980,10910
2019-08-28,VGI,68.07,BUY,30,34960,39830
2019-08-28,DAG,50.42,HOLD,31,6020,6070
2019-08-28,DGW,50.3,HOLD,32,4370,4420
2019-08-28,VPG,50.22,HOLD,33,7330,7390
2019-08-28,CTG,50.19,HOLD,34,9130,9170
2019-08-28,SJS,49.98,HOLD,35,7020,7070
2019-08-28,VIC,49.77,HOLD,36,54050,54390
2019-08-28,AAA,49.49,HOLD,37,12030,12060
2019-08-28,DIG,49.05,HOLD,38,7510,7540
2019-08-28,TNG,48.78,HOLD,39,7820,7850
2019-08-28,TCH,48.67,HOLD,40,10030,10040
2019-08-28,HPX,48.58,HOLD,41,17470,17480
2019-08-28,VCB,48.34,HOLD,42,32300,32310
2019-08-28,BOT,48.32,HOLD,43,53610,53620
2019-08-28,CTF,48.15,HOLD,44,12300,12320
2019-08-28,CRE,48.12,HOLD,45,6770,6780
2019-08-28,VNE,31.13,SELL,46,3230,2900
2019-08-28,NVB,30.91,SELL,47,5640,5240
2019-08-28,ART,30.7,SELL,48,2070,1860
2019-08-28,HHS,30.27,SELL,49,2010,1870
2019-08-28,HHP,29.71,SELL,50,8880,8030
2019-08-28,APC,29.06,SELL,51,21320,19440
2019-08-28,VGT,28.63,SELL,52,7150,6590
2019-08-28,BSR,28.42,SELL,53,5160,4730
2019-08-28,SJF,27.94,SELL,54,2750,2530
2019-08-28,MPC,26.98,SELL,55,10410,8930
2019-08-28,IDI,25.8,SELL,56,3920,3540
2019-08-28,HSG,25.02,SELL,57,3470,3130
2019-08-28,FTM,20.38,SELL,58,12330,10240
2019-08-28,YEG,19.06,SELL,59,24750,19840
2019-08-28,SFG,18.11,SELL,60,6870,6000
2019-08-29,CTR,86.6,BUY,1,20860,27840
2019-08-29,HTM,85.29,BUY,2,20810,26430
2019-08-29,L14,84.6,BUY,3,45190,55680
2019-08-29,IDJ,84.05,BUY,4,2680,3460
2019-08-29,NHH,83.08,BUY,5,17240,23000
2019-08-29,VNA,82.32,BUY,6,3360,4510
2019-08-29,VEC,81.21,BUY,7,17880,23420
2019-08-29,VCS,80.3,BUY,8,57770,66570
2019-08-29,SNZ,80.22,BUY,9,25510,33190
2019-08-29,HDC,76.51,BUY,10,6060,7000
2019-08-29,CCL,75.39,BUY,11,4850,5630
2019-08-29,CMX,75.03,BUY,12,19400,22870
2019-08-29,NTC,74.97,BUY,13,93840,104020
2019-08-29,DPG,74.68,BUY,14,19290,21920
2019-08-29,BCM,74.38,BUY,15,30420,35570
2019-08-29,C69,74.02,BUY,16,14360,16480
2019-08-29,AGR,73.4,BUY,17,4440,4990
2019-08-29,SZE,73.32,BUY,18,8860,11360
2019-08-29,SCI,72.66,BUY,19,7540,8780
2019-08-29,TDC,72.62,BUY,20,7120,8040
2019-08-29,DTD,72.57,BUY,21,6210,7370
2019-08-29,BID,71.93,BUY,22,18880,20440
2019-08-29,DAH,71.81,BUY,23,11460,13400
2019-08-29,IJC,71.53,BUY,24,6280,7120
2019-08-29,D2D,71.12,BUY,25,28480,32150
2019-08-29,ASP,70.65,BUY,26,6550,7460
2019-08-29,VGI,69.78,BUY,27,34390,39600
2019-08-29,TVC,69.45,BUY,28,11620,12940
2019-08-29,GEG,69.41,BUY,29,17130,18880
2019-08-29,GVR,68.4,BUY,30,13800,15290
2019-08-29,PXS,49.96,HOLD,31,5580,5640
2019-08-29,JVC,49.61,HOLD,32,3240,3270
2019-08-29,BCC,49.59,HOLD,33,6160,6200
2019-08-29,NCT,49.58,HOLD,34,36440,36490
2019-08-29,HDB,49.38,HOLD,35,5200,5220
2019-08-29,VEA,48.94,HOLD,36,25450,25620
2019-08-29,VC3,48.92,HOLD,37,6730,6740
2019-08-29,FMC,48.89,HOLD,38,18770,18850
2019-08-29,HAG,48.89,HOLD,39,4770,4780
2019-08-29,GMD,48.66,HOLD,40,17980,18020
2019-08-29,NT2,48.52,HOLD,41,15760,15770
2019-08-29,PTB,48.52,HOLD,42,25970,25980
2019-08-29,PVS,48.46,HOLD,43,12930,12940
2019-08-29,IDC,48.39,HOLD,44,9160,9200
2019-08-29,HT1,48.38,HOLD,45,11160,11170
2019-08-29,TTH,32.1,SELL,46,2760,2510
2019-08-29,HHS,31.81,SELL,47,2030,1900
2019-08-29,CTD,30.41,SELL,48,58830,54560
2019-08-29,DGC,29.74,SELL,49,6200,5720
2019-08-29,SHS,28.91,SELL,50,2230,2050
2019-08-29,BSR,28.83,SELL,51,5160,4740
2019-08-29,MPC,28.76,SELL,52,10100,8780
2019-08-29,DPM,28.23,SELL,53,4200,3870
2019-08-29,HBC,27.64,SELL,54,11710,10840
2019-08-29,SRA,26.67,SELL,55,6200,5570
2019-08-29,SJF,25.82,SELL,56,2690,2450
2019-08-29,APC,23.1,SELL,57,21020,18610
2019-08-29,YEG,22.51,SELL,58,24760,20510
2019-08-29,FTM,21.06,SELL,59,11490,9590
2019-08-29,SFG,16.84,SELL,60,6800,5910
2019-08-30,L14,88.7,BUY,1,44470,56140
2019-08-30,HTM,85.56,BUY,2,19520,25280
2019-08-30,CCL,85.24,BUY,3,4840,5900
2019-08-30,VNA,83.93,BUY,4,3740,5100
2019-08-30,NHH,83.79,BUY,5,16500,22240
2019-08-30,CTR,81.08,BUY,6,20890,26880
2019-08-30,HDC,81.08,BUY,7,6100,7200
2019-08-30,BCM,80.72,BUY,8,31680,38420
2019-08-30,SNZ,80.68,BUY,9,25070,32430
2019-08-30,VEC,80.55,BUY,10,16600,21730
2019-08-30,IJC,79.42,BUY,11,6330,7460
2019-08-30,C69,78.13,BUY,12,14210,16640
2019-08-30,IDJ,77.2,BUY,13,2870,3570
2019-08-30,TCW,75.32,BUY,14,10970,13530
2019-08-30,ITC,73.43,BUY,15,10490,11820
2019-08-30,AGR,73.0,BUY,16,4240,4800
2019-08-30,VCS,72.77,BUY,17,57400,63480
2019-08-30,SGP,72.77,BUY,18,12760,16170
2019-08-30,BID,72.27,BUY,19,19030,20630
2019-08-30,ASP,71.57,BUY,20,6520,7460
2019-08-30,VGI,71.57,BUY,21,33820,39410
2019-08-30,SZL,71.21,BUY,22,15390,17470
2019-08-30,NTC,71.07,BUY,23,92840,101410
2019-08-30,DTD,69.17,BUY,24,6070,7040
2019-08-30,SAS,68.88,BUY,25,27380,32220
2019-08-30,DRC,68.54,BUY,26,11240,12230
2019-08-30,FPT,68.44,BUY,27,16990,18280
2019-08-30,GVR,68.43,BUY,28,13360,14840
2019-08-30,TDC,67.49,BUY,29,7080,7810
2019-08-30,HAH,67.24,BUY,30,3920,4290
2019-08-30,HPX,49.77,HOLD,31,17350,17370
2019-08-30,VTP,49.69,HOLD,32,37210,37400
2019-08-30,VNM,49.58,HOLD,33,70800,71090
2019-08-30,SAB,49.36,HOLD,34,95220,95450
2019-08-30,PXL,49.22,HOLD,35,6110,6170
2019-08-30,TLD,48.89,HOLD,36,5090,5100
2019-08-30,TDH,48.82,HOLD,37,8410,8420
2019-08-30,VPI,48.81,HOLD,38,20410,20420
2019-08-30,KSB,48.68,HOLD,39,14980,15030
2019-08-30,MFS,48.43,HOLD,40,16160,16180
2019-08-30,NCT,48.23,HOLD,41,37180,37190
2019-08-30,GEX,48.14,HOLD,42,9350,9360
2019-08-30,ACB,48.13,HOLD,43,5480,5490
2019-08-30,TTN,47.94,HOLD,44,5440,5450
2019-08-30,BWE,47.51,HOLD,45,18550,18560
2019-08-30,SJF,33.77,SELL,46,2700,2550
2019-08-30,HHS,33.46,SELL,47,2040,1930
2019-08-30,SHB,33.3,SELL,48,2030,1930
2019-08-30,BSR,31.58,SELL,49,5100,4750
2019-08-30,VHC,31.14,SELL,50,26590,24830
2019-08-30,ART,30.83,SELL,51,1970,1770
2019-08-30,APC,27.88,SELL,52,21630,19720
2019-08-30,MSR,26.52,SELL,53,14230,13030
2019-08-30,HHP,25.97,SELL,54,8420,7430
2019-08-30,MPC,25.61,SELL,55,10140,8610
2019-08-30,VGT,24.46,SELL,56,7080,6450
2019-08-30,SRA,22.84,SELL,57,6130,5400
2019-08-30,YEG,21.71,SELL,58,24560,20250
2019-08-30,FTM,19.24,SELL,59,10700,8810
2019-08-30,SFG,14.73,SELL,60,6850,5890
2019-09-03,HTM,84.96,BUY,1,17340,23050
2019-09-03,L14,83.72,BUY,2,40580,51230
2019-09-03,IDJ,83.62,BUY,3,2590,3450
2019-09-03,VNA,82.6,BUY,4,3030,4330
2019-09-03,CTR,80.73,BUY,5,20650,25820
2019-09-03,CLX,80.72,BUY,6,14410,19740
2019-09-03,C69,80.08,BUY,7,14720,17450
2019-09-03,CCL,80.0,BUY,8,4930,5830
2019-09-03,NHH,79.69,BUY,9,16040,20900
2019-09-03,BCM,79.46,BUY,10,31350,37440
2019-09-03,SAS,77.37,BUY,11,25930,32460
2019-09-03,VOS,77.09,BUY,12,2030,2480
2019-09-03,ASP,75.31,BUY,13,6290,7380
2019-09-03,SNZ,75.0,BUY,14,23210,28920
2019-09-03,VEC,74.89,BUY,15,16810,21000
2019-09-03,TCW,74.38,BUY,16,11800,14530
2019-09-03,IJC,73.94,BUY,17,6150,7030
2019-09-03,AGR,73.79,BUY,18,4280,4840
2019-09-03,SGP,72.6,BUY,19,12100,15400
2019-09-03,VCS,71.61,BUY,20,57590,62920
2019-09-03,TDC,71.59,BUY,21,7060,7910
2019-09-03,DVP,71.55,BUY,22,24190,27390
2019-09-03,BCE,71.12,BUY,23,4640,5140
2019-09-03,SZL,71.08,BUY,24,15090,17100
2019-09-03,SCI,70.68,BUY,25,6530,7520
2019-09-03,GEG,70.15,BUY,26,17250,19060
2019-09-03,CMX,69.46,BUY,27,19420,22040
2019-09-03,DPG,69.26,BUY,28,16810,18960
2019-09-03,HDC,68.85,BUY,29,5670,6400
